Date,Category,Product Brand Name And Type,Barcode,Quantity,Unit,Unit Weight (Kg),Total Weight (Kg),Unit Price (GBP),Total Price (GBP),Location/Store
08-06-2024,Chilled products with dairy and eggs,"Tesco Chicken Thigh Fillets Skinless & Boneless 600G, Chilled",5.05775E+12,2,Item,0.64,1.29,5.4,10.8,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco Fajita Chicken Wrap, Chilled",3396834,1,Item,0.22,0.21,2.85,2.85,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco 6 Sausage Rolls 360G, Chilled",5.05232E+12,3,Item,0.4,1.2,2.15,6.45,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco Southern Fried Chicken Wrap (C), Chilled",3061541,1,Item,0.2,0.2,3,2.85,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco Spicy Bean Wrap, Chilled",3275771,8,Item,0.21,1.64,2.85,22.8,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Soya Alternative To Greek Style Yogurt 400G, Chilled",5.0597E+12,1,Item,0.42,0.42,1.65,1.65,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco All Day Breakfast Sub.., Chilled",3430286,3,Item,0.24,0.73,2.85,8.55,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco 2 Sweet Chill Hot Smoked Salmon Fillets 180G, Chilled",5.05353E+12,1,Item,0.22,0.22,5.5,5.5,Market Drayton
08-06-2024,Chilled products with dairy and eggs,"Tesco Chicken Tomato & Basil Pasta Salad 300G, Chilled",3258743,1,Item,0.34,0.34,2.85,2.85,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Basil 15G, Fruit and Veg",3287804,3,Item,0.02,0.07,0.85,2.55,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Mash Potato 400G, Fruit and Veg",10113950,1,Item,0.45,0.45,1.35,1.35,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Pineapple Each (C), Fruit and Veg",10051986,1,Item,1.22,1.22,0.99,1.1,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Coriander 15G (C), Fruit and Veg",3268650,2,Item,0.02,0.04,0.85,1.7,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Asparagus Tips 125G (C), Fruit and Veg",3271407,1,Item,0.14,0.14,2.3,2.15,Market Drayton
09-06-2024,Fresh vegetables,"Tesco 4 Baking Potatoes, Fruit and Veg",3465707,1,Item,0.91,0.91,0.8,0.8,Market Drayton
09-06-2024,Fresh vegetables,"Tesco Red Chillies 60G, Fruit and Veg",3264195,3,Item,0.07,0.2,0.7,1.8,Market Drayton
09-06-2024,Bread and bread products,"Warburtons White Sliced Sandwich Rolls 6 Pack, Bakery",5.01004E+12,2,Item,0.33,0.65,1.2,2.6,Market Drayton
09-06-2024,Bread and bread products,"Tesco Cheese Roll 2 Pack, Bakery",5.05951E+12,1,Item,0.17,0.17,1.1,1.1,Market Drayton
09-06-2024,Bread and bread products,"Tesco Toastie White Bread Thick 800G, Bakery",5.05755E+12,2,Item,0.82,1.64,0.85,1.7,Market Drayton
09-06-2024,Bread and bread products,"Tesco Finest All Butter & Sultana Scones 4 Pack, Bakery",5.0102E+12,2,Item,0.28,0.56,2.2,4.2,Market Drayton
09-06-2024,Bread and bread products,"Tesco 8 Mini White Tortilla Wraps, Bakery",5.05797E+12,2,Item,0.26,0.52,1.3,2.6,Market Drayton
09-06-2024,Bread and bread products,"Tesco Apple Crumble 500G, Bakery",5.05775E+12,1,Item,0.58,0.58,3.9,4.5,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Innocent Apple Juice 900Ml, Chilled",5.03886E+12,1,Item,0.99,0.99,3,3.2,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,5,Item,0.2,1,3,14.25,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"The Pizza Company Garlic & Herb Dip 90G, Chilled",5.05187E+12,11,Item,0.1,1.03,1.5,18.7,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Tesco Chicken & Stuffing Sandwich, Chilled",3035498,2,Item,0.2,0.4,2.75,5.2,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Tesco British Whole Milk 568Ml, 1 Pint, Chilled",5.03102E+12,14,Item,0.6,8.4,0.9,12.6,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Ginsters Chicken Tikka Slice 170G, Chilled",5.01072E+12,3,Item,0.18,0.55,1.95,6.6,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Activia Rhubarb Gut Health Yoghurt Multipack 4x115g, Chilled",5.06036E+12,1,Item,0.5,0.5,2.5,2.75,Market Drayton
09-06-2024,Chilled products with dairy and eggs,"Yeo Valley Natural Yogurt 150G, Chilled",5.01407E+12,2,Item,0.16,0.32,0.95,1.9,Market Drayton
09-06-2024,Other grocery,"Walkers French Fries Variety Multipack Crisps 6x18g, Grocery",5.01201E+12,1,Item,0.13,0.13,2.15,2.15,Market Drayton
09-06-2024,Other grocery,"Pot Noodle Bombay Bad Boy Instant Noodles King Pot 114g, Grocery",5.00012E+12,1,Item,0.15,0.15,1.4,1.3,Market Drayton
09-06-2024,Other grocery,"Hellmann's Light Mayonnaise Squeezy 750ml, Grocery",8.71811E+12,2,Item,0.81,1.62,4,8,Market Drayton
10-06-2024,Fresh vegetables,"Tesco Greek Salad 185G, Fruit and Veg",3310700,3,Item,0.23,0.69,3.1,9.3,Market Drayton
10-06-2024,Fresh vegetables,"Tesco Blueberries 150G, Fruit and Veg",3257401,1,Item,0.17,0.17,2,2,Market Drayton
10-06-2024,Fresh vegetables,"Express Cherries Punnet (C), Fruit and Veg",10001004,1,Item,0.22,0.22,2.35,2.35,Market Drayton
10-06-2024,Fresh vegetables,"Tesco Carrot Cauliflower And Brocc 300G, Fruit and Veg",3286784,1,Item,0.31,0.31,1.25,1.35,Market Drayton
10-06-2024,Fresh vegetables,"Tesco Crispy Slices 350G (C), Fruit and Veg",3246986,1,Item,0.37,0.37,2,1.8,Market Drayton
10-06-2024,Fresh vegetables,"Tesco Mint 15G (C), Fruit and Veg",3268681,3,Item,0.01,0.04,0.75,2.25,Market Drayton
10-06-2024,Bread and bread products,"Hovis Original 7 Seeds Bread 800G, Bakery",5.01E+12,2,Item,0.81,1.62,1.85,4.2,Market Drayton
10-06-2024,Bread and bread products,"Tesco Finest 4 Salted Caramel & Chocolate Hot Cross Buns, Bakery",5.05775E+12,2,Item,0.29,0.58,1.7,3.4,Market Drayton
10-06-2024,Bread and bread products,"Warburtons Gluten Free 4 Super Soft Sliced Square Rolls, Bakery",5.01004E+12,1,Item,0.24,0.24,2.85,2.85,Market Drayton
10-06-2024,Bread and bread products,"Tesco 5 Sugar Ring Doughnuts, Bakery",5.0597E+12,1,Item,0.36,0.36,1.2,1.2,Market Drayton
10-06-2024,Bread and bread products,"Tesco Finest 4 Extra Fruity Hot Cross Buns, Bakery",5.05775E+12,1,Item,0.32,0.32,1.7,1.7,Market Drayton
10-06-2024,Bread and bread products,"Tesco 2 Custard Slices, Bakery",5.05755E+12,1,Item,0.22,0.22,1.8,1.8,Market Drayton
10-06-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,1,Item,0.09,0.09,1.1,1.1,Market Drayton
10-06-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,3,Item,0.08,0.24,1.1,3.3,Market Drayton
10-06-2024,Bread and bread products,"Tesco Raspberry Cheesecake 540G, Bakery",5.05737E+12,1,Item,0.6,0.6,4.95,4.9,Market Drayton
10-06-2024,Bread and bread products,"Tesco Slinky Caterpillar Cake, Bakery",5.01837E+12,2,Item,0.74,1.49,8.5,17,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Activia S/Berry Yogurt 4x115g, Chilled",8.88809E+12,3,Item,0.05,0.15,2.9,8.7,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Farmhouse Pate With Mushrooms 200G, Chilled",5.05755E+12,1,Item,0.22,0.22,1.45,1.45,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Soya Alternative To Greek Style Yogurt 400G, Chilled",5.0597E+12,1,Item,0.42,0.42,1.65,1.65,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Activia Vanilla & Granola Low Fat Breakfast Pot Topper Gut Health Yoghurt 165g, Chilled",5.06036E+12,1,Item,0.18,0.18,1.8,2,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Wafer Thin Roast Chicken 125G, Chilled",5.05797E+12,3,Item,0.14,0.41,1.45,4.2,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Alpro Vanilla Dairy Free Soya Yoghurt Alternative 500g, Chilled",5.41119E+12,2,Item,0.52,1.04,2.4,4.8,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"TESCO FINEST PEPPERCORN SAUCE 180G, Chilled",5.0597E+12,1,Item,0.22,0.22,1.75,1.75,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Rustlers All Day Breakfast Sausage Muffin 155G, Chilled",5.09956E+12,3,Item,0.18,0.54,1.85,6,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"TESCO FINEST DIANE SAUCE 180G, Chilled",5.0597E+12,4,Item,0.21,0.86,1.75,7,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tropicana Original Orange With Juicy Bits 900Ml, Chilled",5.02231E+12,3,Item,0.98,2.93,3.25,9.75,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Caesar Salad 265G, Chilled",5.0544E+12,1,Item,0.3,0.3,3,2.75,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Salmon & Tuna Sushi 136G, Chilled",5.05797E+12,3,Item,0.16,0.47,3,9,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Cauldron Foods Falafel 200G, Chilled",5.01368E+12,2,Item,0.22,0.44,2.8,5.5,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Egg & Cress Sandwich, Chilled",50436705,1,Item,0.19,0.19,1.5,1.5,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Chicken Triple Sandwich, Chilled",5.05775E+12,2,Item,0.27,0.54,3.25,6,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco British Pork Loin Steaks 250G, Chilled",5.0597E+12,1,Item,0.3,0.3,3.75,3.9,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco British Skimmed Milk 1.136L, 2 Pints, Chilled",5.00044E+12,27,Item,1.2,32.35,1.3,35.1,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Tesco Mozzarella Balls Tomatoes 200G, Chilled",5.0544E+12,2,Item,0.23,0.45,3,6,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Frubes Strawberry Red Berry & Peach Kids Yoghurt Tubes Multipack 9x37g, Chilled",3.32977E+12,2,Item,0.37,0.73,2.4,4.8,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Herta Classic Frankfurter Hot Dogs 10 Pack 350G, Chilled",3.15423E+12,6,Item,0.36,2.15,2.55,17.1,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"The Original Oatly No Sugars Oat Chilled Drink 1L, Chilled",7.39438E+12,3,Item,1.08,3.25,2.1,7.2,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Muller Corner Strawberry Yogurt 136G, Chilled",4.0255E+12,6,Item,0.14,0.86,0.95,5.7,Market Drayton
10-06-2024,Chilled products with dairy and eggs,"Activia Peach No Added Sugar Fat Free Gut Health Yoghurt Multipack 4x115g, Chilled",5.06036E+12,4,Item,0.5,2,2.5,11,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Wrap, Chilled",3231340,1,Item,0.19,0.19,3,2.85,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Carrot & Houmous 100G, Chilled",5.05775E+12,3,Item,0.11,0.34,1.3,3.9,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco Egg Mayonnaise Sandwich Filler 235g (C), Chilled",5.05775E+12,2,Item,0.25,0.5,2.15,4.3,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco 2 Breaded Chunky Cod 350G, Chilled",5.05291E+12,1,Item,0.39,0.39,3.8,4.1,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco Cheese & Onion Sandwich, Chilled",3022177,1,Item,0.18,0.18,1.5,1.5,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Yeo Valley Honey Greek Style Yogurt 4 X100g, Chilled",5.03659E+12,1,Item,0.44,0.44,2.9,2.9,Market Drayton
11-06-2024,Chilled products with dairy and eggs,"Tesco Just Ham Sandwich, Chilled",3048214,1,Item,0.13,0.13,1.5,1.5,Market Drayton
11-06-2024,Bread and bread products,"Tesco Folded Flatbreads Plain 6 Pack, Bakery",5.05478E+12,5,Item,0.23,1.14,1.45,7.25,Market Drayton
11-06-2024,Bread and bread products,"Deli Kitchen 4 Greek Style Flatbreads 320G, Bakery",5.01212E+12,5,Item,0.33,1.67,2.15,10.75,Market Drayton
11-06-2024,Bread and bread products,"Warburtons 4 Soft White Pittas, Bakery",5.01004E+12,1,Item,0.25,0.25,1.15,1.3,Market Drayton
11-06-2024,Bread and bread products,"Tesco White Baton, Bakery",5.00012E+12,1,Item,0.23,0.23,0.8,0.8,Market Drayton
11-06-2024,Bread and bread products,"Warburtons Half And Half Medium Bread 800G, Bakery",5.01004E+12,1,Item,0.81,0.81,1.35,1.55,Market Drayton
11-06-2024,Bread and bread products,"Tesco Vanilla Creme Crown, Bakery",3048979,1,Item,0.09,0.09,1.1,1.1,Market Drayton
11-06-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,2,Item,0.08,0.15,1.1,2.4,Market Drayton
11-06-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,3,Item,0.08,0.24,1.1,3.3,Market Drayton
11-06-2024,Bread and bread products,"Warburtons Hot Dog Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.35,0.35,1.65,1.65,Market Drayton
11-06-2024,Bread and bread products,"Tesco Scotch Rolls 2 Pack, Bakery",5.05951E+12,2,Item,0.14,0.29,1.1,2.2,Market Drayton
11-06-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,1,Item,0.07,0.07,1.1,1.1,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Trimmed Spring Onions 100G, Fruit and Veg",3403938,1,Item,0.1,0.1,0.79,0.9,Market Drayton
11-06-2024,Fresh vegetables,"Apricot Punnet 320G (C), Fruit and Veg",3243381,1,Item,0.37,0.37,1.5,1.5,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Corn On The Cob Twinpack (C), Fruit and Veg",10050927,3,Item,0.42,1.27,1.5,4.5,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Loose Red Peppers(C), Fruit and Veg",10057520,1,Item,0.23,0.23,0.65,0.65,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Simple Salad With Sour Cream And Chive 165G, Fruit and Veg",3340042,1,Item,0.19,0.19,1.15,1.15,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Pepper Stir Fry 320g EXP, Fruit and Veg",3424773,3,Item,0.33,0.98,1.7,4.5,Market Drayton
11-06-2024,Fresh vegetables,"Tesco Peeled Baby Sprouts Peeled 180G (C), Fruit and Veg",3234495,1,Item,0.18,0.18,1.2,1.2,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Strawberry Cheesecake 3 X 100G, Chilled",5.00036E+12,2,Item,0.33,0.66,2.5,5.5,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Lean Beef Steak Mince 5% Fat 500G, Chilled",5.05775E+12,2,Item,0.52,1.04,3.8,7.6,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Southern Fried Chicken Goujons 270g, Chilled",5.0597E+12,8,Item,0.29,2.35,3,24,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Plant Chef Falafel Houmous Wrap, Chilled",3297537,1,Item,0.2,0.2,3,2.85,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco British Prime Cuts Wafer Thin Honey Roast Ham 120g, Chilled",5.0597E+12,1,Item,0.13,0.13,2,2.2,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"The Vegetarian Butcher What the Cluck Vegan Chicken Chunks 160g, Chilled",8.71869E+12,4,Item,0.19,0.77,3.15,14,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Mackerel, Salmon & Prawn Sushi 155G, Chilled",5.0597E+12,4,Item,0.18,0.7,3,12,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Wall's Vegan Jumbo Roll 120G, Chilled",5.05595E+12,3,Item,0.13,0.39,1.4,4.35,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Yeo Kefir Natural Organic Yogurt 350G, Chilled",5.03659E+12,5,Item,0.37,1.84,2.2,11,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Finest Salted Caramel Mousse 100G, Chilled",5.05701E+12,5,Item,0.11,0.53,1,5.75,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Breaded Chicken Goujons 270g, Chilled",5.0597E+12,2,Item,0.31,0.63,3,6,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Muller Corner Vanilla Yogurt With Chocolate Balls 124G, Chilled",4.0255E+12,2,Item,0.13,0.27,0.95,1.9,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Quiche Lorraine 400G, Chilled",5.05427E+12,1,Item,0.45,0.45,2.75,2.8,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Fire Pit 2 Salt & Pepper Beef Steaks 200G, Chilled",5.0597E+12,3,Item,0.25,0.74,3.5,12,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco 2 Garlic Baguettes 410G, Chilled",5.05775E+12,1,Item,0.42,0.42,2,2,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Chicken & Bacon Sandwich Filler 235g (C), Chilled",5.0597E+12,3,Item,0.24,0.72,2.15,6.45,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Fresh Tagliatelle Nests 300g, Chilled",5.05755E+12,1,Item,0.32,0.32,1.55,1.55,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco 2 Baked Potatoes With Cheddar 450G, Chilled",5.00046E+12,1,Item,0.54,0.54,2.75,2.75,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Wafer Thin Roast Chicken 125G, Chilled",5.05797E+12,2,Item,0.14,0.27,1.45,2.8,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Fridge Raiders Slow Roasted Chicken Bites 70G, Chilled",5.00034E+12,2,Item,0.07,0.14,1.1,2.2,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Smoked Salmon Sushi Snack 57G, Chilled",5.05775E+12,2,Item,0.07,0.14,1.3,2.6,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Arla Bob Skimmed Milk 2 Litre, Chilled",5.00018E+12,2,Item,2.11,4.22,2.3,5.3,Market Drayton
12-06-2024,Chilled products with dairy and eggs,"Tesco Tuna Sweetcorn Sandwich Filler 235g (C), Chilled",5.0597E+12,2,Item,0.25,0.5,2.15,4.3,Market Drayton
12-06-2024,Fresh vegetables,"Jaffa Orange Minimum 4 Pack (C), Fruit and Veg",10004241,2,Item,0.75,1.5,2.3,4.6,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Sweet Crisp Salad 128G, Fruit and Veg",3267158,3,Item,0.16,0.47,1.15,3.45,Market Drayton
12-06-2024,Fresh vegetables,"Tesco 4 Tex Mex Dips 428G, Fruit and Veg",3334690,5,Item,0.45,2.27,3.7,17.25,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Houmous Red Pepper 182G, Fruit and Veg",5.05737E+12,3,Item,0.2,0.61,1.4,4.2,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Taramasalata 200G (C), Fruit and Veg",10004685,5,Item,0.21,1.07,1.4,7,Market Drayton
12-06-2024,Fresh vegetables,"Limes Each, Fruit and Veg",10073452,3,Item,0.08,0.25,0.3,0.9,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Sweet & Crunchy Salad 250G, Fruit and Veg",3336922,2,Item,0.25,0.5,0.85,1.7,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Brown Onions 485G, Fruit and Veg",3041444,8,Item,0.63,5.06,1.1,8.8,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Iceberg Lettuce Each (C), Fruit and Veg",3043868,2,Item,0.57,1.13,0.9,1.6,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Gala Apple Minimum 5 Pack (C), Fruit and Veg",3249505,1,Item,0.8,0.8,1.95,1.95,Market Drayton
12-06-2024,Fresh vegetables,"Tesco Aubergine Each 250G (C), Fruit and Veg",10069660,1,Item,0.28,0.28,0.95,0.95,Market Drayton
12-06-2024,Bread and bread products,"Tesco Finest Victoria Sponge Cake, Bakery",5.0597E+12,1,Item,0.37,0.37,3.5,3.5,Market Drayton
12-06-2024,Bread and bread products,"Tesco Tiger Baton 200G, Bakery",5.05775E+12,3,Item,0.22,0.67,0.8,2.7,Market Drayton
12-06-2024,Bread and bread products,"Tesco All Butter Almond Croissant (C), Bakery",3063330,4,Item,0.08,0.32,1.1,4.4,Market Drayton
12-06-2024,Bread and bread products,"Tesco 4 Large White Baps, Bakery",5.05951E+12,1,Item,0.39,0.39,0.9,0.9,Market Drayton
12-06-2024,Bread and bread products,"Soreen Original Malt Loaf 260G, Bakery",5.01004E+12,3,Item,0.27,0.8,1.6,4.8,Market Drayton
12-06-2024,Bread and bread products,"Tesco White Baton 200G, Bakery",5.05775E+12,2,Item,0.22,0.44,0.85,1.6,Market Drayton
12-06-2024,Bread and bread products,"Warburtons Brown Sandwich Thins 6 Pack, Bakery",5.01004E+12,1,Item,0.25,0.25,1.6,1.6,Market Drayton
12-06-2024,Bread and bread products,"Tesco All Butter Croissant, Bakery",3269275,2,Item,0.07,0.14,1.1,2.2,Market Drayton
12-06-2024,Bread and bread products,"Warburtons Wholemeal Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.32,0.32,1.45,1.45,Market Drayton
12-06-2024,Bread and bread products,"Tesco All Butter Chocolate Twist, Bakery",3277621,2,Item,0.08,0.15,1.1,2.4,Market Drayton
12-06-2024,Bread and bread products,"Warburtons Hot Dog Rolls 6 Pack, Bakery",5.01004E+12,1,Item,0.35,0.35,1.65,1.65,Market Drayton
12-06-2024,Eggs,"Clarence Court Burford Browns Free Range Eggs 6 Pack, Eggs",5.02439E+12,14,Item,0.38,5.32,3.4,47.6,Market Drayton
12-06-2024,Other grocery,"Jacob's Mini Cheddars Red Leicester Multipack Snacks 6x23g, Grocery",5.00017E+12,3,Item,0.14,0.41,2,6,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Flat Leaf Parsley 15G (C), Fruit and Veg",3268674,2,Item,0.02,0.04,0.85,1.7,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Seedless Grape Selection Pack (C), Fruit and Veg",10066133,1,Item,0.53,0.53,2.2,2.2,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Green Seedless Grapes Pack 500G (C), Fruit and Veg",10064382,3,Item,0.54,1.62,2.1,6.3,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Iceberg Lettuce Each (C), Fruit and Veg",3043868,1,Item,0.57,0.57,0.9,0.8,Market Drayton
13-06-2024,Fresh vegetables,"Banana Each (C), Fruit and Veg",3049488,181,Item,0.23,41.09,0.27,48.87,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Core Ripen At Home Plum 400G (C), Fruit and Veg",3274743,1,Item,0.47,0.47,1.6,1.6,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Sweet Vine Ripened Tomatoes 255G, Fruit and Veg",3326572,2,Item,0.29,0.58,1.45,2.9,Market Drayton
13-06-2024,Fresh vegetables,"Tesco Pineapple Each (C), Fruit and Veg",10051986,1,Item,1.22,1.22,0.99,1.1,Market Drayton
13-06-2024,Bread and bread products,"Tesco White Baton, Bakery",5.00012E+12,1,Item,0.23,0.23,0.8,0.8,Market Drayton
13-06-2024,Bread and bread products,"Tesco 4 Brioche Buns, Bakery",5.05775E+12,1,Item,0.26,0.26,0.99,1.15,Market Drayton
13-06-2024,Bread and bread products,"Tesco Tiger Baton, Bakery",5.052E+12,3,Item,0.23,0.68,0.8,2.7,Market Drayton
